level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	121	37	1033	76	-1	
3	1	1	1	0	0	121	37	1033	76	-1	
4	1	1	1	1	0	121	37	1033	76	-1	
5	1	1	1	1	1	121	53	72	11	94.344109	TRIBUNAL
5	1	1	1	1	2	199	54	82	10	65.899200	JUDICIAIRE
5	1	1	1	1	3	287	54	19	10	91.805466	DE
5	1	1	1	1	4	312	54	81	11	91.041862	GRENOBLE
5	1	1	1	1	5	399	60	13	1	91.041862	—
5	1	1	1	1	6	419	54	73	11	87.394073	Information
5	1	1	1	1	7	498	55	12	9	95.420334	n°
5	1	1	1	1	8	516	54	10	11	78.410477	Ji
5	1	1	1	1	9	532	54	60	11	70.306709	26/80044
5	1	1	1	1	10	599	61	13	1	91.845894	—
5	1	1	1	1	11	618	55	38	12	96.930496	Copie
5	1	1	1	1	12	661	55	16	10	96.865936	de
5	1	1	1	1	13	682	55	11	10	95.056374	la
5	1	1	1	1	14	698	55	66	13	95.641098	procédure
5	1	1	1	1	15	918	56	34	13	88.479332	Page
5	1	1	1	1	16	957	56	36	10	88.479332	5/31
5	1	1	1	1	17	1021	37	133	76	69.802147	CD4)
2	1	2	0	0	0	114	116	1028	90	-1	
3	1	2	1	0	0	114	116	1028	90	-1	
4	1	2	1	1	0	1066	116	48	20	-1	
5	1	2	1	1	1	1066	116	48	20	70.301697	F1/1
4	1	2	1	2	0	115	142	1027	22	-1	
5	1	2	1	2	1	115	142	111	19	96.327766	RÉPUBLIQUE
5	1	2	1	2	2	232	146	98	16	96.240440	FRANÇAISE
5	1	2	1	2	3	944	148	17	12	95.439026	N°
5	1	2	1	2	4	968	149	57	15	93.145439	parquet
5	1	2	1	2	5	1031	151	2	9	86.004868	:
5	1	2	1	2	6	1040	148	102	13	86.004868	26.038.01152
4	1	2	1	3	0	114	168	318	13	-1	
5	1	2	1	3	1	114	168	87	12	96.282951	TRIBUNAL
5	1	2	1	3	2	206	168	96	13	96.090767	JUDICIAIRE
5	1	2	1	3	3	308	168	23	13	95.659515	DE
5	1	2	1	3	4	336	168	96	13	93.976692	GRENOBLE
4	1	2	1	4	0	115	187	397	19	-1	
5	1	2	1	4	1	115	189	81	16	96.721733	PARQUET
5	1	2	1	4	2	202	190	23	13	93.842346	DU
5	1	2	1	4	3	231	190	109	13	96.221146	PROCUREUR
5	1	2	1	4	4	346	190	22	13	95.893753	DE
5	1	2	1	4	5	374	190	22	13	95.893753	LA
5	1	2	1	4	6	401	187	111	19	95.748405	RÉPUBLIQUE
2	1	3	0	0	0	113	216	1029	6	-1	
3	1	3	1	0	0	113	216	1029	6	-1	
4	1	3	1	1	0	113	216	1029	6	-1	
5	1	3	1	1	1	113	216	1029	6	95.000000	 
2	1	4	0	0	0	390	240	474	58	-1	
3	1	4	1	0	0	390	240	474	58	-1	
4	1	4	1	1	0	390	240	474	27	-1	
5	1	4	1	1	1	390	244	215	18	96.440865	AUTORISATION
5	1	4	1	1	2	614	245	36	17	92.982071	DE
5	1	4	1	1	3	660	240	204	27	90.648865	RÉQUISITIONS
4	1	4	1	2	0	415	279	426	19	-1	
5	1	4	1	2	1	415	279	62	17	91.076973	(articles
5	1	4	1	2	2	483	280	48	13	89.814217	77-1-1
5	1	4	1	2	3	539	282	13	11	93.282837	et
5	1	4	1	2	4	557	280	51	13	86.959747	60-1-2
5	1	4	1	2	5	614	279	18	14	96.859093	du
5	1	4	1	2	6	638	279	36	15	96.859093	code
5	1	4	1	2	7	679	280	18	14	97.002556	de
5	1	4	1	2	8	703	280	76	18	96.707886	procédure
5	1	4	1	2	9	785	280	56	18	96.734787	pénale)
2	1	5	0	0	0	115	326	922	22	-1	
3	1	5	1	0	0	115	326	922	22	-1	
4	1	5	1	1	0	115	326	922	22	-1	
5	1	5	1	1	1	115	326	49	18	96.080841	Nous,
5	1	5	1	1	2	171	326	55	15	93.246208	Laure
5	1	5	1	1	3	233	326	116	18	83.685455	CHAMBAZ,
5	1	5	1	1	4	356	326	73	16	96.071175	substitut
5	1	5	1	1	5	435	326	20	16	96.858307	du
5	1	5	1	1	6	463	331	83	16	95.895935	procureur
5	1	5	1	1	7	552	327	19	15	95.940483	de
5	1	5	1	1	8	578	327	14	15	96.011154	la
5	1	5	1	1	9	600	327	98	20	96.746651	République
5	1	5	1	1	10	704	327	35	20	96.323601	près
5	1	5	1	1	11	746	327	14	16	93.345642	le
5	1	5	1	1	12	767	327	65	16	93.345642	tribunal
5	1	5	1	1	13	838	327	82	21	96.160576	judiciaire
5	1	5	1	1	14	926	328	20	15	96.889069	de
5	1	5	1	1	15	952	328	85	18	96.213539	Grenoble,
2	1	6	0	0	0	114	362	1027	49	-1	
3	1	6	1	0	0	114	362	1027	49	-1	
4	1	6	1	1	0	115	362	1026	22	-1	
5	1	6	1	1	1	115	363	23	15	92.021812	Vu
5	1	6	1	1	2	146	362	76	21	94.989204	l'enquête
5	1	6	1	1	3	230	363	104	20	95.784157	préliminaire
5	1	6	1	1	4	342	364	18	15	93.163528	n°
5	1	6	1	1	5	368	364	117	15	92.857727	26.038.01152
5	1	6	1	1	6	492	363	85	21	87.762375	diligentée
5	1	6	1	1	7	584	368	28	16	96.908363	par
5	1	6	1	1	8	619	364	14	15	96.795181	la
5	1	6	1	1	9	641	364	54	16	96.544678	Sûreté
5	1	6	1	1	10	702	364	132	20	95.946098	départementale
5	1	6	1	1	11	841	364	20	16	95.005020	de
5	1	6	1	1	12	869	364	50	16	93.245026	l'Isère
5	1	6	1	1	13	926	365	74	19	91.470245	(GRAB)
5	1	6	1	1	14	1008	365	20	15	96.915245	du
5	1	6	1	1	15	1036	365	36	16	96.915245	chef
5	1	6	1	1	16	1079	365	20	16	96.942688	de
5	1	6	1	1	17	1106	365	35	16	96.733154	vols
4	1	6	1	2	0	114	391	86	20	-1	
5	1	6	1	2	1	114	391	76	20	91.412193	aggravés
5	1	6	1	2	2	197	396	3	13	93.054482	;
2	1	7	0	0	0	114	428	990	23	-1	
3	1	7	1	0	0	114	428	990	23	-1	
4	1	7	1	1	0	114	428	990	23	-1	
5	1	7	1	1	1	114	428	69	16	96.779892	Attendu
5	1	7	1	1	2	189	433	30	16	92.588318	que
5	1	7	1	1	3	226	429	23	15	92.588318	les
5	1	7	1	1	4	256	429	36	16	96.735458	faits
5	1	7	1	1	5	298	432	36	13	96.012581	sont
5	1	7	1	1	6	340	430	46	19	96.012581	punis
5	1	7	1	1	7	392	429	34	16	96.442421	d'au
5	1	7	1	1	8	433	430	51	15	96.420845	moins
5	1	7	1	1	9	491	430	37	15	95.780975	trois
5	1	7	1	1	10	535	434	28	11	96.910393	ans
5	1	7	1	1	11	569	430	158	20	95.969078	d'emprisonnement
5	1	7	1	1	12	734	433	14	13	96.951584	et
5	1	7	1	1	13	755	435	30	16	96.638496	que
5	1	7	1	1	14	792	430	22	17	95.178131	les
5	1	7	1	1	15	821	430	85	16	96.563499	nécessités
5	1	7	1	1	16	913	430	19	16	96.442917	de
5	1	7	1	1	17	939	430	76	21	93.216003	l'enquête
