level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	112	32	1034	76	-1	
3	1	1	1	0	0	112	32	1034	76	-1	
4	1	1	1	1	0	112	32	1034	76	-1	
5	1	1	1	1	1	112	58	72	11	94.992393	TRIBUNAL
5	1	1	1	1	2	191	57	81	11	92.230042	JUDICIAIRE
5	1	1	1	1	3	279	57	18	11	96.309364	DE
5	1	1	1	1	4	303	56	82	12	93.220016	GRENOBLE
5	1	1	1	1	5	390	47	11	29	92.731659	—
5	1	1	1	1	6	411	56	73	11	93.798889	Information
5	1	1	1	1	7	489	56	10	10	75.251007	n°
5	1	1	1	1	8	508	56	9	10	17.007637	J1
5	1	1	1	1	9	524	55	60	11	41.329544	26/00044
5	1	1	1	1	10	591	61	12	1	92.183945	—
5	1	1	1	1	11	610	55	37	12	96.287605	Copie
5	1	1	1	1	12	653	55	15	10	94.532455	de
5	1	1	1	1	13	674	55	10	10	94.532455	la
5	1	1	1	1	14	690	54	66	14	96.611214	procédure
5	1	1	1	1	15	902	52	33	14	96.030807	Page
5	1	1	1	1	16	941	52	43	11	60.703388	25/31
5	1	1	1	1	17	1013	32	133	76	70.998428	CD24)
2	1	2	0	0	0	107	111	1028	119	-1	
3	1	2	1	0	0	107	111	1028	119	-1	
4	1	2	1	1	0	1058	111	49	20	-1	
5	1	2	1	1	1	1058	111	49	20	0.000000	FPw1
4	1	2	1	2	0	107	142	1028	23	-1	
5	1	2	1	2	1	107	150	122	15	96.051186	RÉPUBLIQUE
5	1	2	1	2	2	240	151	107	14	95.555305	FRANÇAISE
5	1	2	1	2	3	830	142	144	16	81.976707	PROCÈS-VERBAL
5	1	2	1	2	4	979	144	18	12	91.970787	N°
5	1	2	1	2	5	1003	143	132	13	91.749146	2026/000233/019
4	1	2	1	3	0	108	165	1027	20	-1	
5	1	2	1	3	1	108	172	62	13	96.452171	POLICE
5	1	2	1	3	2	176	172	97	12	96.602570	NATIONALE
5	1	2	1	3	3	985	165	48	13	92.107338	Affaire
5	1	2	1	3	4	1040	169	2	9	92.107338	:
5	1	2	1	3	5	1048	165	87	13	91.046738	GENTIANE
4	1	2	1	4	0	108	187	1027	20	-1	
5	1	2	1	4	1	108	194	39	13	91.540688	DIPN
5	1	2	1	4	2	153	194	18	13	92.857933	38
5	1	2	1	4	3	176	201	18	2	92.092117	—
5	1	2	1	4	4	199	190	68	16	91.189194	SÛRETÉ
5	1	2	1	4	5	273	190	160	16	96.025002	DÉPARTEMENTALE
5	1	2	1	4	6	856	188	93	13	93.303558	Commission
5	1	2	1	4	7	955	189	66	15	88.891556	rogatoire
5	1	2	1	4	8	1027	187	17	13	96.721909	du
5	1	2	1	4	9	1051	187	84	13	95.777245	20/02/2026
4	1	2	1	5	0	108	210	1027	20	-1	
5	1	2	1	5	1	108	217	73	13	96.122993	GROUPE
5	1	2	1	5	2	187	217	23	13	93.282860	DE
5	1	2	1	5	3	215	214	110	15	93.078667	RÉPRESSION
5	1	2	1	5	4	332	216	34	12	91.701355	DES
5	1	2	1	5	5	371	215	92	13	91.570023	ATTEINTES
5	1	2	1	5	6	469	215	35	13	96.894539	AUX
5	1	2	1	5	7	510	214	50	13	96.912811	BIENS
5	1	2	1	5	8	958	211	83	13	88.286766	Information
5	1	2	1	5	9	1047	210	11	13	24.818436	J1
5	1	2	1	5	10	1065	210	70	13	67.674080	26/00044
2	1	3	0	0	0	719	229	416	19	-1	
3	1	3	1	0	0	719	229	416	19	-1	
4	1	3	1	1	0	719	229	416	19	-1	
5	1	3	1	1	1	719	235	56	13	93.241760	OBJET
5	1	3	1	1	2	781	238	3	9	93.225227	:
5	1	3	1	1	3	790	234	81	13	96.936478	AUDITION
5	1	3	1	1	4	878	234	22	12	96.891281	DE
5	1	3	1	1	5	906	233	94	13	93.273300	PERSONNE
5	1	3	1	1	6	1006	229	73	16	92.946411	GARDÉE
5	1	3	1	1	7	1084	229	11	16	96.887085	À
5	1	3	1	1	8	1101	232	34	13	96.830841	VUE
2	1	4	0	0	0	106	259	1030	10	-1	
3	1	4	1	0	0	106	259	1030	10	-1	
4	1	4	1	1	0	106	259	1030	10	-1	
5	1	4	1	1	1	106	259	1030	10	95.000000	 
2	1	5	0	0	0	417	283	409	25	-1	
3	1	5	1	0	0	417	283	409	25	-1	
4	1	5	1	1	0	417	283	409	25	-1	
5	1	5	1	1	1	417	283	239	25	90.420280	PROCÈS-VERBAL
5	1	5	1	1	2	667	286	159	20	90.744537	D'AUDITION
2	1	6	0	0	0	109	340	455	21	-1	
3	1	6	1	0	0	109	340	455	21	-1	
4	1	6	1	1	0	109	340	455	21	-1	
5	1	6	1	1	1	109	344	35	14	96.737793	L'an
5	1	6	1	1	2	151	343	43	15	96.834908	deux
5	1	6	1	1	3	199	342	40	15	94.761337	mille
5	1	6	1	1	4	246	342	75	19	94.761337	vingt-six,
5	1	6	1	1	5	329	342	14	14	96.898438	le
5	1	6	1	1	6	350	341	25	15	95.775963	dix
5	1	6	1	1	7	381	345	47	13	95.775963	mars,
5	1	6	1	1	8	436	341	10	15	96.969719	à
5	1	6	1	1	9	452	344	42	12	96.445984	onze
5	1	6	1	1	10	501	340	63	17	96.604012	heures,
2	1	7	0	0	0	109	371	1027	52	-1	
3	1	7	1	0	0	109	371	1027	52	-1	
4	1	7	1	1	0	110	371	1026	26	-1	
5	1	7	1	1	1	110	379	49	17	96.096542	Nous,
5	1	7	1	1	2	168	378	70	19	93.294891	Nadège
5	1	7	1	1	3	245	378	104	16	90.597809	COLLOMB,
5	1	7	1	1	4	358	376	122	20	87.592102	Brigadier-chef
5	1	7	1	1	5	487	376	21	15	96.997192	de
5	1	7	1	1	6	516	376	55	19	93.220581	police,
5	1	7	1	1	7	579	376	37	15	91.909698	OPJ
5	1	7	1	1	8	625	375	72	19	91.855141	(GRAB),
5	1	7	1	1	9	706	374	91	16	93.279793	entendons
5	1	7	1	1	10	805	374	105	15	92.734749	MARTINON
5	1	7	1	1	11	918	374	61	16	96.486504	Lucas,
5	1	7	1	1	12	987	372	46	20	96.393051	placé
5	1	7	1	1	13	1040	376	21	11	97.002007	en
5	1	7	1	1	14	1069	372	50	19	96.954269	garde
5	1	7	1	1	15	1126	371	10	16	97.013351	à
4	1	7	1	2	0	109	399	689	24	-1	
5	1	7	1	2	1	109	408	36	13	96.702217	vue,
5	1	7	1	2	2	152	408	21	11	96.147865	en
5	1	7	1	2	3	180	403	80	20	96.394562	présence
5	1	7	1	2	4	267	403	20	15	96.801422	de
5	1	7	1	2	5	294	402	57	16	96.389290	Maître
5	1	7	1	2	6	358	402	61	15	93.229889	Olivier
5	1	7	1	2	7	424	402	85	16	90.838242	TERRAZ,
5	1	7	1	2	8	516	401	65	16	96.489517	informé
5	1	7	1	2	9	587	401	21	15	96.895515	de
5	1	7	1	2	10	615	404	31	11	96.825241	son
5	1	7	1	2	11	652	400	38	15	96.143234	droit
