level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	114	33	1033	76	-1	
3	1	1	1	0	0	114	33	1033	76	-1	
4	1	1	1	1	0	114	33	1033	76	-1	
5	1	1	1	1	1	114	58	71	10	95.496239	TRIBUNAL
5	1	1	1	1	2	192	57	81	11	95.064758	JUDICIAIRE
5	1	1	1	1	3	279	57	19	11	96.774231	DE
5	1	1	1	1	4	304	56	81	11	93.301903	GRENOBLE
5	1	1	1	1	5	392	62	12	1	92.488129	—
5	1	1	1	1	6	411	56	73	10	95.983978	Information
5	1	1	1	1	7	490	58	7	7	91.428818	n°
5	1	1	1	1	8	509	55	9	11	58.979149	J1
5	1	1	1	1	9	524	55	61	11	89.485756	26/00044
5	1	1	1	1	10	592	61	12	1	90.393967	—
5	1	1	1	1	11	610	55	38	12	96.905891	Copie
5	1	1	1	1	12	653	54	16	11	96.813301	de
5	1	1	1	1	13	675	54	10	11	96.431244	la
5	1	1	1	1	14	690	54	66	13	89.485359	procédure
5	1	1	1	1	15	903	53	32	13	96.962402	Page
5	1	1	1	1	16	943	52	42	11	95.603859	16/31
5	1	1	1	1	17	1014	33	133	76	76.928375	CD15)
2	1	2	0	0	0	108	112	1028	118	-1	
3	1	2	1	0	0	108	112	1028	118	-1	
4	1	2	1	1	0	1059	112	48	19	-1	
5	1	2	1	1	1	1059	112	16	19	0.000000	DR
5	1	2	1	1	2	1080	112	27	19	0.000000	/6
4	1	2	1	2	0	108	142	1027	23	-1	
5	1	2	1	2	1	108	151	121	14	96.451157	RÉPUBLIQUE
5	1	2	1	2	2	241	151	107	13	95.594299	FRANÇAISE
5	1	2	1	2	3	831	142	143	16	91.762489	PROCÈS-VERBAL
5	1	2	1	2	4	980	144	17	13	91.904404	N°
5	1	2	1	2	5	1003	143	132	14	90.817490	2026/000233/010
4	1	2	1	3	0	108	165	1027	20	-1	
5	1	2	1	3	1	108	172	63	13	97.004631	POLICE
5	1	2	1	3	2	177	171	97	13	96.700279	NATIONALE
5	1	2	1	3	3	985	166	49	13	91.583420	Affaire
5	1	2	1	3	4	1041	169	1	9	92.962601	:
5	1	2	1	3	5	1049	165	86	13	93.067566	GENTIANE
4	1	2	1	4	0	109	187	1027	20	-1	
5	1	2	1	4	1	109	194	39	13	92.563850	DIPN
5	1	2	1	4	2	154	194	18	12	92.554024	38
5	1	2	1	4	3	176	200	18	2	92.292923	—
5	1	2	1	4	4	200	190	68	16	52.537628	SÛRETÉ
5	1	2	1	4	5	274	190	160	16	95.233337	DÉPARTEMENTALE
5	1	2	1	4	6	857	188	92	14	93.300095	Commission
5	1	2	1	4	7	956	190	65	14	90.439445	rogatoire
5	1	2	1	4	8	1027	188	18	13	96.819656	du
5	1	2	1	4	9	1051	187	85	13	96.819656	20/02/2026
4	1	2	1	5	0	108	210	1028	20	-1	
5	1	2	1	5	1	108	217	74	13	95.833672	GROUPE
5	1	2	1	5	2	187	217	23	12	86.929169	DE
5	1	2	1	5	3	216	213	110	16	86.367020	RÉPRESSION
5	1	2	1	5	4	333	216	33	12	93.169937	DES
5	1	2	1	5	5	371	215	93	13	90.477264	ATTEINTES
5	1	2	1	5	6	469	215	35	12	96.880730	AUX
5	1	2	1	5	7	510	214	51	13	96.472450	BIENS
5	1	2	1	5	8	958	211	83	13	93.227493	Information
5	1	2	1	5	9	1047	211	12	12	7.739960	J1
5	1	2	1	5	10	1065	210	71	13	92.196381	26/00044
2	1	3	0	0	0	675	232	461	17	-1	
3	1	3	1	0	0	675	232	461	17	-1	
4	1	3	1	1	0	675	232	461	17	-1	
5	1	3	1	1	1	675	235	57	13	93.205772	OBJET
5	1	3	1	1	2	738	238	3	9	91.758904	:
5	1	3	1	1	3	747	234	146	13	91.758904	INTERPELLATION
5	1	3	1	1	4	898	240	18	3	91.976158	—
5	1	3	1	1	5	921	233	120	16	91.113693	PERQUISITION
5	1	3	1	1	6	1046	239	18	3	91.353905	—
5	1	3	1	1	7	1070	232	66	13	89.557487	SAISIES
2	1	4	0	0	0	107	260	1029	9	-1	
3	1	4	1	0	0	107	260	1029	9	-1	
4	1	4	1	1	0	107	260	1029	9	-1	
5	1	4	1	1	1	107	260	1029	9	95.000000	 
2	1	5	0	0	0	503	283	239	24	-1	
3	1	5	1	0	0	503	283	239	24	-1	
4	1	5	1	1	0	503	283	239	24	-1	
5	1	5	1	1	1	503	283	239	24	91.404907	PROCÈS-VERBAL
2	1	6	0	0	0	109	339	623	22	-1	
3	1	6	1	0	0	109	339	623	22	-1	
4	1	6	1	1	0	109	339	623	22	-1	
5	1	6	1	1	1	109	344	36	14	96.570312	L'an
5	1	6	1	1	2	152	342	42	15	96.774681	deux
5	1	6	1	1	3	200	342	40	15	88.596077	mille
5	1	6	1	1	4	247	342	75	19	96.606613	vingt-six,
5	1	6	1	1	5	329	341	15	15	96.857231	le
5	1	6	1	1	6	350	341	25	15	96.893616	dix
5	1	6	1	1	7	381	344	47	13	95.594093	mars,
5	1	6	1	1	8	436	340	10	16	95.594093	à
5	1	6	1	1	9	453	341	35	18	95.929489	cinq
5	1	6	1	1	10	494	340	60	15	93.262901	heures
5	1	6	1	1	11	561	342	92	16	86.909309	trente-cinq
5	1	6	1	1	12	659	339	73	17	95.111397	minutes,
2	1	7	0	0	0	110	372	1027	49	-1	
3	1	7	1	0	0	110	372	1027	49	-1	
4	1	7	1	1	0	110	372	1027	25	-1	
5	1	7	1	1	1	110	379	49	17	96.377960	Nous,
5	1	7	1	1	2	168	378	70	19	93.294724	Nadège
5	1	7	1	1	3	246	378	103	16	91.619759	COLLOMB,
5	1	7	1	1	4	358	376	122	20	92.626328	Brigadier-chef
5	1	7	1	1	5	488	376	20	15	95.059814	de
5	1	7	1	1	6	516	376	55	19	93.203392	police,
5	1	7	1	1	7	580	376	36	15	91.574524	OPJ
5	1	7	1	1	8	625	375	73	19	92.454971	(GRAB),
5	1	7	1	1	9	706	374	71	16	96.993744	assistée
5	1	7	1	1	10	785	374	31	15	96.533134	des
5	1	7	1	1	11	824	374	79	15	96.559105	Gardiens
5	1	7	1	1	12	910	373	21	15	96.561584	de
5	1	7	1	1	13	939	373	15	15	96.607796	la
5	1	7	1	1	14	961	373	35	19	96.966278	paix
5	1	7	1	1	15	1003	372	47	16	93.275925	Théo
5	1	7	1	1	16	1058	373	79	14	91.089424	MICOUD
4	1	7	1	2	0	110	399	773	22	-1	
5	1	7	1	2	1	110	406	16	13	93.256844	et
5	1	7	1	2	2	132	401	58	18	92.902687	Élodie
5	1	7	1	2	3	197	403	151	16	91.110985	FAVRE-BONVIN,
5	1	7	1	2	4	356	402	73	19	96.264473	agissant
