level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	123	52	871	18	-1	
3	1	1	1	0	0	123	52	871	18	-1	
4	1	1	1	1	0	123	52	871	18	-1	
5	1	1	1	1	1	123	52	72	11	96.196968	TRIBUNAL
5	1	1	1	1	2	201	53	81	11	95.752647	JUDICIAIRE
5	1	1	1	1	3	289	53	18	11	96.953484	DE
5	1	1	1	1	4	313	53	82	11	88.735168	GRENOBLE
5	1	1	1	1	5	400	60	15	1	88.735168	—
5	1	1	1	1	6	421	54	73	10	82.681549	Information
5	1	1	1	1	7	500	55	12	9	92.237663	n°
5	1	1	1	1	8	518	54	10	11	81.919838	J1
5	1	1	1	1	9	534	54	60	11	88.186752	26/00044
5	1	1	1	1	10	600	61	14	1	91.702217	—
5	1	1	1	1	11	620	55	37	13	96.965660	Copie
5	1	1	1	1	12	663	55	15	10	95.101143	de
5	1	1	1	1	13	684	55	10	10	93.753006	la
5	1	1	1	1	14	700	55	66	13	94.199097	procédure
5	1	1	1	1	15	920	56	33	14	95.801796	Page
5	1	1	1	1	16	959	56	35	11	70.019150	9/31
2	1	2	0	0	0	115	117	1029	69	-1	
3	1	2	1	0	0	115	117	1029	69	-1	
4	1	2	1	1	0	1067	117	49	19	-1	
5	1	2	1	1	1	1067	117	49	19	0.000000	F1
4	1	2	1	2	0	116	141	1027	22	-1	
5	1	2	1	2	1	116	141	111	19	96.377983	RÉPUBLIQUE
5	1	2	1	2	2	233	145	99	16	95.301605	FRANÇAISE
5	1	2	1	2	3	940	148	17	13	86.944969	N°
5	1	2	1	2	4	963	148	77	13	86.944969	instruction
5	1	2	1	2	5	1046	152	3	9	92.518974	:
5	1	2	1	2	6	1055	149	12	12	25.194641	J1
5	1	2	1	2	7	1073	149	70	14	92.001457	26/00044
4	1	2	1	3	0	115	166	1029	20	-1	
5	1	2	1	3	1	115	166	88	13	96.593773	TRIBUNAL
5	1	2	1	3	2	208	167	96	13	94.935875	JUDICIAIRE
5	1	2	1	3	3	310	167	22	13	96.545975	DE
5	1	2	1	3	4	338	168	96	12	95.853264	GRENOBLE
5	1	2	1	3	5	946	170	17	13	90.209145	N°
5	1	2	1	3	6	969	172	58	14	91.565422	parquet
5	1	2	1	3	7	1032	174	3	9	78.377319	:
5	1	2	1	3	8	1041	171	103	13	78.377319	26.038.01152
2	1	3	0	0	0	116	188	246	38	-1	
3	1	3	1	0	0	116	188	246	38	-1	
4	1	3	1	1	0	116	188	246	14	-1	
5	1	3	1	1	1	116	188	75	13	91.454865	CABINET
5	1	3	1	1	2	197	189	131	13	91.152832	D'INSTRUCTION
5	1	3	1	1	3	335	189	27	13	96.865517	N°2
4	1	3	1	2	0	116	213	200	13	-1	
5	1	3	1	2	1	116	213	18	11	73.423660	M.
5	1	3	1	2	2	146	213	15	11	73.423660	E.
5	1	3	1	2	3	173	214	103	12	89.867805	ROUVIÈRE,
5	1	3	1	2	4	288	214	28	10	91.801598	VPI
2	1	4	0	0	0	114	239	1030	8	-1	
3	1	4	1	0	0	114	239	1030	8	-1	
4	1	4	1	1	0	114	239	1030	8	-1	
5	1	4	1	1	1	114	239	1030	8	95.000000	 
2	1	5	0	0	0	115	266	1028	176	-1	
3	1	5	1	0	0	115	266	1028	176	-1	
4	1	5	1	1	0	447	266	364	19	-1	
5	1	5	1	1	1	447	266	186	19	93.237442	COMMISSION
5	1	5	1	1	2	642	267	169	18	91.702705	ROGATOIRE
4	1	5	1	2	0	116	313	1027	28	-1	
5	1	5	1	2	1	116	317	49	18	96.889381	Nous,
5	1	5	1	2	2	175	313	70	20	93.277954	Étienne
5	1	5	1	2	3	255	314	120	22	91.914566	ROUVIÈRE,
5	1	5	1	2	4	385	318	122	20	95.819214	vice-président
5	1	5	1	2	5	517	318	56	21	96.686516	chargé
5	1	5	1	2	6	582	318	20	16	96.840675	de
5	1	5	1	2	7	612	319	100	16	92.729004	l'instruction
5	1	5	1	2	8	722	324	19	11	95.221115	au
