level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	111	30	1034	77	-1	
3	1	1	1	0	0	111	30	1034	77	-1	
4	1	1	1	1	0	111	30	1034	77	-1	
5	1	1	1	1	1	111	60	71	11	96.283234	TRIBUNAL
5	1	1	1	1	2	187	59	83	11	94.546280	JUDICIAIRE
5	1	1	1	1	3	276	58	18	11	96.278793	DE
5	1	1	1	1	4	300	57	81	12	93.299568	GRENOBLE
5	1	1	1	1	5	388	63	13	1	92.919563	—
5	1	1	1	1	6	408	56	72	11	93.419937	Information
5	1	1	1	1	7	486	59	7	7	82.098160	n°
5	1	1	1	1	8	504	56	11	10	45.765587	JI
5	1	1	1	1	9	520	55	61	11	84.947693	26/00044
5	1	1	1	1	10	588	61	12	1	84.947693	—
5	1	1	1	1	11	607	55	37	12	95.869728	Copie
5	1	1	1	1	12	650	54	15	11	96.861343	de
5	1	1	1	1	13	671	54	10	10	91.703064	la
5	1	1	1	1	14	687	54	65	13	91.703064	procédure
5	1	1	1	1	15	899	52	33	13	96.792000	Page
5	1	1	1	1	16	937	51	15	10	86.835190	24
5	1	1	1	1	17	958	51	3	9	86.835190	/
5	1	1	1	1	18	967	51	15	10	96.767731	31
5	1	1	1	1	19	1010	30	135	77	58.748817	CD23)
2	1	2	0	0	0	105	109	1027	58	-1	
3	1	2	1	0	0	105	109	1027	58	-1	
4	1	2	1	1	0	1055	109	49	20	-1	
5	1	2	1	1	1	1055	109	49	20	0.000000	Fw1
4	1	2	1	2	0	105	141	1027	26	-1	
5	1	2	1	2	1	105	153	120	14	95.806458	RÉPUBLIQUE
5	1	2	1	2	2	237	152	107	14	95.357574	FRANÇAISE
5	1	2	1	2	3	827	141	144	16	90.285522	PROCÈS-VERBAL
5	1	2	1	2	4	976	143	17	12	92.604004	N°
5	1	2	1	2	5	1000	141	132	14	92.414993	2026/000233/018
2	1	3	0	0	0	105	163	1027	46	-1	
3	1	3	1	0	0	105	163	1027	46	-1	
4	1	3	1	1	0	105	163	1027	24	-1	
5	1	3	1	1	1	105	174	63	13	96.347809	POLICE
5	1	3	1	1	2	174	173	97	13	95.639404	NATIONALE
5	1	3	1	1	3	982	164	48	13	92.833176	Affaire
5	1	3	1	1	4	1037	167	2	9	92.833176	:
5	1	3	1	1	5	1046	163	86	13	92.773895	GENTIANE
4	1	3	1	2	0	105	185	1027	24	-1	
5	1	3	1	2	1	105	196	40	13	90.499992	DIPN
5	1	3	1	2	2	151	196	18	13	92.857697	38
5	1	3	1	2	3	174	202	17	2	90.804840	—
5	1	3	1	2	4	196	192	68	16	87.459717	SÛRETÉ
5	1	3	1	2	5	271	192	160	15	96.091408	DÉPARTEMENTALE
5	1	3	1	2	6	853	187	93	13	93.302719	Commission
5	1	3	1	2	7	952	186	66	17	92.213943	rogatoire
5	1	3	1	2	8	1024	186	18	13	94.161400	du
5	1	3	1	2	9	1048	185	84	13	94.161400	20/02/2026
2	1	4	0	0	0	105	208	1028	39	-1	
3	1	4	1	0	0	105	208	1028	39	-1	
4	1	4	1	1	0	105	208	1027	24	-1	
5	1	4	1	1	1	105	219	74	13	95.617256	GROUPE
5	1	4	1	1	2	184	219	23	12	93.291054	DE
5	1	4	1	1	3	213	215	110	16	92.372528	RÉPRESSION
5	1	4	1	1	4	329	217	34	13	93.299286	DES
5	1	4	1	1	5	368	216	93	13	91.461014	ATTEINTES
5	1	4	1	1	6	466	215	35	13	96.814919	AUX
5	1	4	1	1	7	507	215	51	13	96.387901	BIENS
5	1	4	1	1	8	955	209	83	13	91.764488	Information
5	1	4	1	1	9	1044	209	12	13	0.000000	J1
5	1	4	1	1	10	1062	208	70	13	92.694077	26/00044
4	1	4	1	2	0	716	227	417	20	-1	
5	1	4	1	2	1	716	234	57	13	93.232582	OBJET
5	1	4	1	2	2	779	237	3	9	93.232582	:
5	1	4	1	2	3	788	233	81	13	96.821915	AUDITION
5	1	4	1	2	4	875	233	23	12	96.209221	DE
5	1	4	1	2	5	904	232	94	13	93.265335	PERSONNE
5	1	4	1	2	6	1004	228	72	16	91.368317	GARDÉE
5	1	4	1	2	7	1082	227	11	16	96.715759	À
5	1	4	1	2	8	1098	230	35	13	96.573387	VUE
2	1	5	0	0	0	104	257	1029	15	-1	
3	1	5	1	0	0	104	257	1029	15	-1	
4	1	5	1	1	0	104	257	1029	15	-1	
5	1	5	1	1	1	104	257	1029	15	95.000000	 
2	1	6	0	0	0	415	284	409	25	-1	
3	1	6	1	0	0	415	284	409	25	-1	
4	1	6	1	1	0	415	284	409	25	-1	
5	1	6	1	1	1	415	284	238	25	91.485504	PROCÈS-VERBAL
5	1	6	1	1	2	665	285	159	21	88.999092	D'AUDITION
2	1	7	0	0	0	107	339	568	23	-1	
3	1	7	1	0	0	107	339	568	23	-1	
4	1	7	1	1	0	107	339	568	23	-1	
5	1	7	1	1	1	107	346	36	14	95.180557	L'an
5	1	7	1	1	2	149	345	42	15	95.180557	deux
5	1	7	1	1	3	198	344	39	15	90.920685	mille
5	1	7	1	1	4	244	343	75	19	90.630707	vingt-six,
5	1	7	1	1	5	327	343	14	15	89.465042	le
5	1	7	1	1	6	348	342	25	15	89.465042	dix
5	1	7	1	1	7	379	345	46	14	95.567215	mars,
5	1	7	1	1	8	434	341	10	16	96.834427	à
5	1	7	1	1	9	450	341	25	15	96.774384	dix
5	1	7	1	1	10	481	341	59	15	96.774384	heures
5	1	7	1	1	11	547	342	49	13	95.331161	trente
5	1	7	1	1	12	603	339	72	17	95.331161	minutes,
2	1	8	0	0	0	107	369	1028	55	-1	
