level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	144	40	291	19	-1	
3	1	1	1	0	0	144	40	291	19	-1	
4	1	1	1	1	0	144	40	291	19	-1	
5	1	1	1	1	1	144	40	72	14	95.833954	TRIBUNAL
5	1	1	1	1	2	221	42	83	14	95.120743	JUDICIAIRE
5	1	1	1	1	3	309	45	20	11	96.292725	DE
5	1	1	1	1	4	334	46	82	13	92.909760	GRENOBLE
5	1	1	1	1	5	422	54	13	2	91.988556	—
2	1	2	0	0	0	441	49	736	77	-1	
3	1	2	1	0	0	441	49	736	77	-1	
4	1	2	1	1	0	441	49	736	77	-1	
5	1	2	1	1	1	441	49	74	13	93.812828	Information
5	1	2	1	1	2	520	53	12	8	87.178696	n°
5	1	2	1	1	3	538	52	11	11	75.478363	Ji
5	1	2	1	1	4	554	52	61	12	47.976307	26/0044
5	1	2	1	1	5	622	60	12	2	91.207123	—
5	1	2	1	1	6	640	55	38	14	96.802849	Copie
5	1	2	1	1	7	683	56	16	11	14.789139	de‘
5	1	2	1	1	8	704	56	11	12	14.789139	la
5	1	2	1	1	9	720	58	67	13	52.624088	procéduré
5	1	2	1	1	10	933	63	33	15	92.917351	Page
5	1	2	1	1	11	972	64	44	13	92.703270	30/31
5	1	2	1	1	12	1044	50	133	76	71.304634	C81)
2	1	3	0	0	0	133	125	1029	71	-1	
3	1	3	1	0	0	133	128	1029	68	-1	
4	1	3	1	1	0	1086	128	49	20	-1	
5	1	3	1	1	1	1086	128	49	20	13.184059	F1
4	1	3	1	2	0	134	125	1028	57	-1	
5	1	3	1	2	1	134	125	112	30	96.343681	RÉPUBLIQUE
5	1	3	1	2	2	251	132	103	26	95.806229	FRANÇAISE
5	1	3	1	2	3	862	154	55	14	94.844543	Bulletin
5	1	3	1	2	4	923	155	56	15	95.282654	réservé
5	1	3	1	2	5	985	160	27	11	96.242065	aux
5	1	3	1	2	6	1017	159	64	14	96.242065	autorités
5	1	3	1	2	7	1086	156	76	26	94.099808	judiciaires
4	1	3	1	3	0	134	153	224	20	-1	
