level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	125	39	1032	76	-1	
3	1	1	1	0	0	125	39	1032	76	-1	
4	1	1	1	1	0	125	39	1032	76	-1	
5	1	1	1	1	1	125	51	72	11	96.495186	TRIBUNAL
5	1	1	1	1	2	202	52	82	11	57.315765	JUDICIAIRE
5	1	1	1	1	3	290	52	19	11	96.648682	DE
5	1	1	1	1	4	315	53	82	11	93.097939	GRENOBLE
5	1	1	1	1	5	403	59	13	2	91.932785	—
5	1	1	1	1	6	422	53	73	11	68.863876	Information
5	1	1	1	1	7	501	55	10	9	88.676941	n°
5	1	1	1	1	8	519	54	10	10	60.768700	Ji
5	1	1	1	1	9	535	54	61	11	83.099655	26/00044
5	1	1	1	1	10	605	60	11	2	80.252907	—
5	1	1	1	1	11	621	55	38	13	95.035057	Copie
5	1	1	1	1	12	664	55	16	10	96.429947	de
5	1	1	1	1	13	685	55	11	10	91.462959	la
5	1	1	1	1	14	701	55	66	13	95.196472	procédure
5	1	1	1	1	15	921	57	34	13	96.204521	Page
5	1	1	1	1	16	960	56	36	12	96.204521	2/31
5	1	1	1	1	17	1024	39	133	76	74.951080	CD1)
2	1	2	0	0	0	117	117	1027	115	-1	
3	1	2	1	0	0	117	117	1027	115	-1	
4	1	2	1	1	0	1069	117	48	20	-1	
5	1	2	1	1	1	1069	117	48	20	50.046177	72
4	1	2	1	2	0	118	143	1026	20	-1	
5	1	2	1	2	1	118	143	121	16	96.039642	RÉPUBLIQUE
5	1	2	1	2	2	250	146	107	14	95.910553	FRANÇAISE
5	1	2	1	2	3	840	146	144	16	90.605515	PROCÈS-VERBAL
5	1	2	1	2	4	989	149	18	13	93.282036	N°
5	1	2	1	2	5	1013	149	131	14	88.764206	2026/000233/001
4	1	2	1	3	0	117	166	1027	19	-1	
5	1	2	1	3	1	117	166	63	12	96.777603	POLICE
5	1	2	1	3	2	186	166	97	13	96.963783	NATIONALE
5	1	2	1	3	3	994	171	49	13	92.461891	Affaire
5	1	2	1	3	4	1049	174	3	10	92.993996	:
5	1	2	1	3	5	1058	172	86	13	88.089302	GENTIANE
4	1	2	1	4	0	117	185	1027	25	-1	
5	1	2	1	4	1	117	188	40	12	92.443115	DIPN
5	1	2	1	4	2	163	188	18	12	91.627380	38
5	1	2	1	4	3	185	194	18	3	90.456367	—
5	1	2	1	4	4	208	185	69	16	82.850578	SÛRETÉ
5	1	2	1	4	5	283	186	160	16	94.816833	DÉPARTEMENTALE
5	1	2	1	4	6	984	193	62	16	93.077820	Enquête
5	1	2	1	4	7	1051	193	18	13	93.254341	de
5	1	2	1	4	8	1075	193	69	17	90.672737	flagrance
4	1	2	1	5	0	117	208	1027	24	-1	
5	1	2	1	5	1	117	211	73	13	96.488136	GROUPE
5	1	2	1	5	2	196	211	23	13	93.275986	DE
5	1	2	1	5	3	225	208	110	16	93.064713	RÉPRESSION
5	1	2	1	5	4	341	212	34	13	91.162636	DES
5	1	2	1	5	5	380	212	93	13	91.162636	ATTEINTES
5	1	2	1	5	6	477	213	36	13	96.915443	AUX
5	1	2	1	5	7	519	213	51	13	95.322540	BIENS
5	1	2	1	5	8	946	216	18	13	96.063370	N°
5	1	2	1	5	9	970	218	57	14	92.460327	parquet
5	1	2	1	5	10	1033	219	2	10	92.460327	:
5	1	2	1	5	11	1042	216	102	14	90.101532	26.038.01152
2	1	3	0	0	0	845	237	299	15	-1	
