level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	107	49	871	23	-1	
3	1	1	1	0	0	107	30	1034	74	-1	
4	1	1	1	1	0	107	49	871	23	-1	
5	1	1	1	1	1	107	61	72	11	91.956093	TRIBUNAL
5	1	1	1	1	2	185	60	82	11	83.646591	JUDICIAIRE
5	1	1	1	1	3	273	59	19	11	96.047089	DE
5	1	1	1	1	4	297	58	82	12	93.093048	GRENOBLE
5	1	1	1	1	5	384	64	14	1	92.280708	—
5	1	1	1	1	6	405	57	73	11	72.045898	information
5	1	1	1	1	7	484	56	12	11	88.573303	n°
5	1	1	1	1	8	502	56	10	11	41.127022	Ji
5	1	1	1	1	9	518	55	60	12	37.541855	26/0044
5	1	1	1	1	10	584	61	14	1	87.299461	—
5	1	1	1	1	11	604	55	37	12	93.111290	Copie
5	1	1	1	1	12	647	54	15	10	95.806534	de
5	1	1	1	1	13	668	54	11	10	89.846756	la
5	1	1	1	1	14	684	53	66	14	94.470367	procédure
5	1	1	1	1	15	896	50	33	14	96.883469	Page
5	1	1	1	1	16	935	49	43	11	90.041428	28/31
2	1	2	0	0	0	1053	108	48	20	-1	
3	1	2	1	0	0	1053	108	48	20	-1	
4	1	2	1	1	0	1053	108	48	20	-1	
5	1	2	1	1	1	1053	108	48	20	0.000000	F1
2	1	3	0	0	0	102	143	599	55	-1	
3	1	3	1	0	0	102	143	599	55	-1	
4	1	3	1	1	0	102	143	483	25	-1	
5	1	3	1	1	1	102	152	89	16	96.765182	SERVICE
5	1	3	1	1	2	198	146	111	20	96.793289	D'IDENTITÉ
5	1	3	1	1	3	315	148	115	17	96.907982	JUDICIAIRE
5	1	3	1	1	4	437	147	55	20	91.348190	(fictif)
5	1	3	1	1	5	498	155	21	3	91.348190	—
5	1	3	1	1	6	525	143	60	19	96.617416	ISÈRE
4	1	3	1	2	0	103	171	598	27	-1	
5	1	3	1	2	1	103	180	44	15	96.491165	Mme
5	1	3	1	2	2	152	178	57	20	93.301704	Agnès
5	1	3	1	2	3	216	177	89	18	83.284088	VILLARD,
5	1	3	1	2	4	312	176	113	16	93.044235	technicienne
5	1	3	1	2	5	432	176	67	18	92.907967	experte
5	1	3	1	2	6	505	182	21	2	92.556564	—
5	1	3	1	2	7	533	173	35	15	96.669037	Réf.
5	1	3	1	2	8	576	171	125	17	0.000000	1-38-26-0219
2	1	4	0	0	0	101	194	1029	18	-1	
3	1	4	1	0	0	101	194	1029	18	-1	
4	1	4	1	1	0	101	194	1029	18	-1	
5	1	4	1	1	1	101	194	1029	18	95.000000	 
2	1	5	0	0	0	386	224	461	26	-1	
3	1	5	1	0	0	386	224	461	26	-1	
4	1	5	1	1	0	386	224	461	26	-1	
5	1	5	1	1	1	386	229	134	21	90.802025	RAPPORT
5	1	5	1	1	2	531	227	142	21	96.210678	D'EXAMEN
5	1	5	1	1	3	684	224	163	24	96.128395	TECHNIQUE
2	1	6	0	0	0	414	261	408	22	-1	
3	1	6	1	0	0	414	261	408	22	-1	
4	1	6	1	1	0	414	261	408	22	-1	
5	1	6	1	1	1	414	266	92	15	96.114243	Recherche
5	1	6	1	1	2	513	267	15	13	90.877335	ét
5	1	6	1	1	3	534	264	109	19	95.705154	comparaison
5	1	6	1	1	4	650	263	21	15	96.039902	de
5	1	6	1	1	5	677	264	52	13	93.274506	traces
5	1	6	1	1	6	736	261	86	19	85.680290	papillaires
2	1	7	0	0	0	105	303	1026	56	-1	
3	1	7	1	0	0	105	303	1026	56	-1	
4	1	7	1	1	0	105	303	1026	29	-1	
5	1	7	1	1	1	105	316	83	16	91.791573	Mandant
5	1	7	1	1	2	198	319	2	12	92.895554	:
5	1	7	1	1	3	211	315	20	15	93.256966	M.
5	1	7	1	1	4	242	310	109	21	89.715118	ROUVIÈRE,
