level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	115	34	1033	76	-1	
3	1	1	1	0	0	115	34	1033	76	-1	
4	1	1	1	1	0	115	34	1033	76	-1	
5	1	1	1	1	1	115	57	73	12	96.369781	TRIBUNAL
5	1	1	1	1	2	193	56	81	11	96.121048	JUDICIAIRE
5	1	1	1	1	3	281	56	19	11	96.592445	DE
5	1	1	1	1	4	305	56	102	11	93.300613	GRENOBLE
5	1	1	1	1	5	391	47	12	28	92.251793	—
5	1	1	1	1	6	413	55	73	11	87.410942	Information
5	1	1	1	1	7	492	57	6	8	94.599838	n°
5	1	1	1	1	8	510	55	10	11	70.912155	Ji
5	1	1	1	1	9	526	55	61	11	85.728973	26/00044
5	1	1	1	1	10	592	61	14	1	92.667999	—
5	1	1	1	1	11	612	55	37	12	89.942734	Copie
5	1	1	1	1	12	655	55	16	10	90.783714	de
5	1	1	1	1	13	676	54	10	11	90.783714	la
5	1	1	1	1	14	692	54	66	13	94.605316	procédure
5	1	1	1	1	15	904	53	33	14	94.767387	Page
5	1	1	1	1	16	943	53	44	11	94.767387	22/31
5	1	1	1	1	17	1015	34	133	76	51.735970	CD21)
2	1	2	0	0	0	109	112	1028	117	-1	
3	1	2	1	0	0	109	112	1028	117	-1	
4	1	2	1	1	0	1060	112	48	20	-1	
5	1	2	1	1	1	1060	112	48	20	16.290955	FUI
4	1	2	1	2	0	109	143	1028	21	-1	
5	1	2	1	2	1	109	151	122	13	95.719475	RÉPUBLIQUE
5	1	2	1	2	2	242	150	107	14	95.953293	FRANÇAISE
5	1	2	1	2	3	832	143	144	15	75.092735	PROCÈS-VERBAL
5	1	2	1	2	4	981	145	18	13	91.444923	N°
5	1	2	1	2	5	1005	144	132	14	91.444923	2026/000233/016
4	1	2	1	3	0	110	166	1026	18	-1	
5	1	2	1	3	1	110	171	62	13	96.631760	POLICE
5	1	2	1	3	2	178	170	97	13	96.449493	NATIONALE
5	1	2	1	3	3	987	167	48	13	92.401810	Affaire
5	1	2	1	3	4	1041	170	3	9	92.401810	:
5	1	2	1	3	5	1050	166	86	13	92.912445	GENTIANE
4	1	2	1	4	0	110	188	1027	18	-1	
5	1	2	1	4	1	110	193	39	13	92.484016	DIPN
5	1	2	1	4	2	155	193	18	13	93.036194	38
5	1	2	1	4	3	178	199	18	3	91.537437	—
5	1	2	1	4	4	201	189	68	16	91.537437	SÛRETÉ
5	1	2	1	4	5	275	189	160	16	96.386124	DÉPARTEMENTALE
5	1	2	1	4	6	858	189	92	13	93.281349	Commission
5	1	2	1	4	7	957	190	66	15	86.357193	rogatoire
5	1	2	1	4	8	1029	188	17	13	96.875427	du
5	1	2	1	4	9	1052	188	85	13	96.911392	20/02/2026
4	1	2	1	5	0	110	211	1027	18	-1	
5	1	2	1	5	1	110	216	73	13	96.882492	GROUPE
5	1	2	1	5	2	189	216	22	12	92.904236	DE
5	1	2	1	5	3	217	212	110	16	91.469536	RÉPRESSION
5	1	2	1	5	4	334	215	34	13	93.292770	DES
5	1	2	1	5	5	373	215	92	13	92.720116	ATTEINTES
5	1	2	1	5	6	470	214	36	13	96.481606	AUX
5	1	2	1	5	7	511	214	51	13	96.481606	BIENS
5	1	2	1	5	8	959	212	83	13	92.795761	Information
5	1	2	1	5	9	1049	212	11	12	79.690750	J1
5	1	2	1	5	10	1067	211	70	13	87.022629	26/00044
2	1	3	0	0	0	803	233	334	15	-1	
3	1	3	1	0	0	803	233	334	15	-1	
4	1	3	1	1	0	803	233	334	15	-1	
5	1	3	1	1	1	803	235	57	13	93.065468	OBJET
5	1	3	1	1	2	866	238	3	9	92.870773	:
5	1	3	1	1	3	875	234	37	13	95.964409	AVIS
5	1	3	1	1	4	917	234	24	13	92.533699	AU
5	1	3	1	1	5	947	234	99	13	91.427696	MAGISTRAT
5	1	3	1	1	6	1052	233	85	13	86.920708	MANDANT
2	1	4	0	0	0	108	261	1030	7	-1	
3	1	4	1	0	0	108	261	1030	7	-1	
4	1	4	1	1	0	108	261	1030	7	-1	
5	1	4	1	1	1	108	261	1030	7	95.000000	 
2	1	5	0	0	0	504	283	239	24	-1	
3	1	5	1	0	0	504	283	239	24	-1	
4	1	5	1	1	0	504	283	239	24	-1	
5	1	5	1	1	1	504	283	239	24	90.873070	PROCÈS-VERBAL
2	1	6	0	0	0	110	339	621	21	-1	
3	1	6	1	0	0	110	339	621	21	-1	
4	1	6	1	1	0	110	339	621	21	-1	
5	1	6	1	1	1	110	343	36	14	96.666435	L'an
5	1	6	1	1	2	153	342	42	15	96.250473	deux
5	1	6	1	1	3	201	341	40	15	96.028572	mille
5	1	6	1	1	4	248	341	75	19	96.717552	vingt-six,
5	1	6	1	1	5	330	341	15	15	96.764633	le
5	1	6	1	1	6	351	341	25	15	96.926491	dix
5	1	6	1	1	7	382	344	47	13	93.108582	mars,
5	1	6	1	1	8	437	340	10	15	96.956802	à
5	1	6	1	1	9	454	344	42	11	96.962234	onze
5	1	6	1	1	10	502	340	60	15	96.842606	heures
5	1	6	1	1	11	568	340	85	18	96.575157	cinquante
5	1	6	1	1	12	659	339	72	17	96.110306	minutes,
2	1	7	0	0	0	111	373	1026	46	-1	
3	1	7	1	0	0	111	373	1026	46	-1	
4	1	7	1	1	0	111	373	1026	22	-1	
5	1	7	1	1	1	111	378	49	17	96.413780	Nous,
5	1	7	1	1	2	172	377	56	16	93.296570	Julien
5	1	7	1	1	3	240	377	106	17	91.542786	SARRAZIN,
5	1	7	1	1	4	358	376	82	19	96.657913	Capitaine
5	1	7	1	1	5	452	376	20	15	96.981209	de
5	1	7	1	1	6	484	376	55	19	93.292480	police,
5	1	7	1	1	7	552	376	36	15	91.932190	OPJ
5	1	7	1	1	8	601	375	72	19	92.393478	(GRAB),
5	1	7	1	1	9	685	375	73	19	96.573830	agissant
5	1	7	1	1	10	769	378	21	12	96.508476	en
5	1	7	1	1	11	801	376	43	14	96.663498	vertu
5	1	7	1	1	12	856	374	20	15	96.993797	de
5	1	7	1	1	13	888	374	15	15	90.872955	la
5	1	7	1	1	14	913	374	103	15	93.291100	commission
5	1	7	1	1	15	1029	373	76	19	92.931854	rogatoire
5	1	7	1	1	16	1117	373	20	15	96.720688	du
4	1	7	1	2	0	111	401	392	18	-1	
5	1	7	1	2	1	111	403	102	16	96.604691	20/02/2026,
5	1	7	1	2	2	220	406	20	11	95.557007	vu
5	1	7	1	2	3	248	402	23	15	92.850739	les
5	1	7	1	2	4	278	402	62	15	95.312546	articles
