level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	112	32	1034	76	-1	
3	1	1	1	0	0	112	32	1034	76	-1	
4	1	1	1	1	0	112	32	1034	76	-1	
5	1	1	1	1	1	112	58	73	11	95.802467	TRIBUNAL
5	1	1	1	1	2	191	57	81	12	94.931877	JUDICIAIRE
5	1	1	1	1	3	278	57	19	11	95.473892	DE
5	1	1	1	1	4	303	56	82	12	92.688972	GRENOBLE
5	1	1	1	1	5	390	63	13	1	92.372314	—
5	1	1	1	1	6	410	56	73	11	95.339088	Information
5	1	1	1	1	7	489	56	10	10	77.590988	n°
5	1	1	1	1	8	506	56	11	10	73.265121	J1
5	1	1	1	1	9	523	55	61	11	86.843414	26/00044
5	1	1	1	1	10	591	61	12	1	92.050720	—
5	1	1	1	1	11	609	55	38	12	95.515221	Copie
5	1	1	1	1	12	652	54	16	11	93.841568	de
5	1	1	1	1	13	673	54	11	11	93.841568	la
5	1	1	1	1	14	689	54	67	13	96.482147	procédure
5	1	1	1	1	15	901	52	34	13	95.404205	Page
5	1	1	1	1	16	942	52	42	11	83.419304	18/31
5	1	1	1	1	17	1013	32	133	76	0.000000	CD18)
2	1	2	0	0	0	107	111	1028	119	-1	
3	1	2	1	0	0	107	111	1028	119	-1	
4	1	2	1	1	0	1058	111	48	20	-1	
5	1	2	1	1	1	1058	111	48	20	0.000000	FUI
4	1	2	1	2	0	107	142	1027	23	-1	
5	1	2	1	2	1	107	152	122	13	95.426575	RÉPUBLIQUE
5	1	2	1	2	2	240	151	107	14	95.814316	FRANÇAISE
5	1	2	1	2	3	830	142	144	16	64.053398	PROCÈS-VERBAL
5	1	2	1	2	4	979	144	17	12	93.269447	N°
5	1	2	1	2	5	1002	143	132	13	92.271774	2026/000233/012
4	1	2	1	3	0	107	165	1027	20	-1	
5	1	2	1	3	1	107	172	63	13	96.409569	POLICE
5	1	2	1	3	2	176	172	97	13	96.916977	NATIONALE
5	1	2	1	3	3	985	165	48	13	81.872284	Affaire
5	1	2	1	3	4	1039	168	3	10	92.727119	:
5	1	2	1	3	5	1048	165	86	13	91.833755	GENTIANE
4	1	2	1	4	0	107	187	1028	20	-1	
5	1	2	1	4	1	107	195	40	12	91.605186	DIPN
5	1	2	1	4	2	153	194	18	13	93.085556	38
5	1	2	1	4	3	176	201	18	2	91.643509	—
5	1	2	1	4	4	199	190	68	17	85.847984	SÛRETÉ
5	1	2	1	4	5	273	190	160	16	96.636940	DÉPARTEMENTALE
5	1	2	1	4	6	856	188	92	13	93.302094	Commission
5	1	2	1	4	7	955	187	66	17	92.122078	rogatoire
5	1	2	1	4	8	1026	187	18	13	96.200607	du
5	1	2	1	4	9	1050	187	85	13	95.456963	20/02/2026
4	1	2	1	5	0	107	210	1028	20	-1	
5	1	2	1	5	1	107	217	74	13	96.395287	GROUPE
5	1	2	1	5	2	187	217	22	13	92.882141	DE
5	1	2	1	5	3	215	214	110	16	92.882141	RÉPRESSION
5	1	2	1	5	4	332	216	33	14	93.299927	DES
5	1	2	1	5	5	371	215	92	13	92.288979	ATTEINTES
5	1	2	1	5	6	468	215	36	13	96.718658	AUX
5	1	2	1	5	7	509	214	51	13	96.588463	BIENS
5	1	2	1	5	8	957	211	83	13	93.080765	Information
5	1	2	1	5	9	1046	210	12	13	83.951561	J1
5	1	2	1	5	10	1064	210	71	13	83.951561	26/00044
2	1	3	0	0	0	656	230	479	18	-1	
3	1	3	1	0	0	656	230	479	18	-1	
4	1	3	1	1	0	656	230	479	18	-1	
5	1	3	1	1	1	656	235	57	13	93.218666	OBJET
5	1	3	1	1	2	719	238	3	9	93.218666	:
5	1	3	1	1	3	729	234	118	13	96.367424	NOTIFICATION
5	1	3	1	1	4	854	234	22	12	96.467400	DE
5	1	3	1	1	5	882	233	61	13	96.591690	GARDE
5	1	3	1	1	6	948	230	12	16	96.879295	À
5	1	3	1	1	7	965	233	35	13	96.903839	VUE
5	1	3	1	1	8	1006	233	20	12	96.668175	ET
5	1	3	1	1	9	1032	232	34	13	96.564529	DES
5	1	3	1	1	10	1072	232	63	13	96.564529	DROITS
2	1	4	0	0	0	106	258	1030	12	-1	
3	1	4	1	0	0	106	258	1030	12	-1	
4	1	4	1	1	0	106	258	1030	12	-1	
5	1	4	1	1	1	106	258	1030	12	95.000000	 
2	1	5	0	0	0	502	283	239	24	-1	
3	1	5	1	0	0	502	283	239	24	-1	
4	1	5	1	1	0	502	283	239	24	-1	
5	1	5	1	1	1	502	283	239	24	89.678200	PROCÈS-VERBAL
2	1	6	0	0	0	109	339	581	22	-1	
3	1	6	1	0	0	109	339	581	22	-1	
4	1	6	1	1	0	109	339	581	22	-1	
5	1	6	1	1	1	109	344	35	14	96.187691	L'an
5	1	6	1	1	2	151	343	42	15	96.339066	deux
5	1	6	1	1	3	199	343	40	15	95.906990	mille
5	1	6	1	1	4	246	342	75	19	96.567902	vingt-six,
5	1	6	1	1	5	329	342	14	15	96.883659	le
5	1	6	1	1	6	349	341	26	15	96.927773	dix
5	1	6	1	1	7	380	345	47	13	96.693878	mars,
5	1	6	1	1	8	435	340	10	16	96.941605	à
5	1	6	1	1	9	452	340	40	16	96.565125	neuf
5	1	6	1	1	10	496	340	59	15	95.406311	heures
5	1	6	1	1	11	562	341	50	14	96.233437	trente
5	1	6	1	1	12	618	339	72	17	96.778175	minutes,
2	1	7	0	0	0	109	371	1027	50	-1	
3	1	7	1	0	0	109	371	1027	50	-1	
4	1	7	1	1	0	110	371	1026	27	-1	
5	1	7	1	1	1	110	380	49	16	96.571175	Nous,
5	1	7	1	1	2	168	378	70	20	93.296677	Nadège
5	1	7	1	1	3	246	378	104	16	91.522491	COLLOMB,
5	1	7	1	1	4	359	377	121	19	88.740677	Brigadier-chef
5	1	7	1	1	5	488	377	21	14	96.148422	de
5	1	7	1	1	6	517	376	55	19	93.303368	police,
5	1	7	1	1	7	581	376	37	15	92.593971	OPJ
5	1	7	1	1	8	626	375	73	19	92.246681	(GRAB),
5	1	7	1	1	9	708	376	73	18	95.227417	agissant
5	1	7	1	1	10	788	378	21	11	95.742546	en
5	1	7	1	1	11	817	376	42	13	95.742546	vertu
5	1	7	1	1	12	868	373	20	15	96.727600	de
5	1	7	1	1	13	897	373	15	15	96.627838	la
5	1	7	1	1	14	919	372	103	16	93.296318	commission
5	1	7	1	1	15	1031	372	76	19	90.655304	rogatoire
5	1	7	1	1	16	1114	371	22	15	96.688705	du
4	1	7	1	2	0	109	400	544	21	-1	
5	1	7	1	2	1	109	404	103	17	96.439377	20/02/2026,
5	1	7	1	2	2	219	408	20	10	96.596069	vu
5	1	7	1	2	3	246	403	24	15	96.596069	les
5	1	7	1	2	4	276	403	62	15	92.587593	articles
5	1	7	1	2	5	345	403	38	14	92.587593	62-2
5	1	7	1	2	6	390	402	10	15	93.281960	à
5	1	7	1	2	7	406	402	43	17	92.227013	64-1,
5	1	7	1	2	8	457	402	31	15	93.441040	154
