level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	112	32	1033	76	-1	
3	1	1	1	0	0	112	32	1033	76	-1	
4	1	1	1	1	0	112	32	1033	76	-1	
5	1	1	1	1	1	112	59	72	10	91.763504	TRIBUNAL
5	1	1	1	1	2	190	58	82	11	91.763504	JUDICIAIRE
5	1	1	1	1	3	278	57	19	11	96.695496	DE
5	1	1	1	1	4	302	57	82	11	93.293205	GRENOBLE
5	1	1	1	1	5	390	63	14	1	92.260658	—
5	1	1	1	1	6	410	56	73	11	93.429367	Information
5	1	1	1	1	7	489	56	9	10	91.184189	n°
5	1	1	1	1	8	507	56	10	10	59.888420	Ji
5	1	1	1	1	9	523	55	61	11	90.975204	26/00044
5	1	1	1	1	10	590	61	13	1	93.042923	—
5	1	1	1	1	11	609	55	37	12	96.935165	Copie
5	1	1	1	1	12	652	54	15	11	93.104355	de
5	1	1	1	1	13	673	54	11	11	93.104355	la
5	1	1	1	1	14	689	53	66	14	86.070839	procédure
5	1	1	1	1	15	901	52	33	13	96.852509	Page
5	1	1	1	1	16	940	51	44	11	88.232002	21/31
5	1	1	1	1	17	1012	32	133	76	31.733353	(D20)
2	1	2	0	0	0	107	111	1027	120	-1	
3	1	2	1	0	0	107	111	1027	120	-1	
4	1	2	1	1	0	1057	111	49	19	-1	
5	1	2	1	1	1	1057	111	49	19	4.895218	FEW
4	1	2	1	2	0	107	142	1027	24	-1	
5	1	2	1	2	1	107	152	121	14	95.594688	RÉPUBLIQUE
5	1	2	1	2	2	239	151	107	14	95.710541	FRANÇAISE
5	1	2	1	2	3	829	142	144	15	90.257042	PROCÈS-VERBAL
5	1	2	1	2	4	978	144	18	12	91.978653	N°
5	1	2	1	2	5	1002	142	132	14	91.815201	2026/000233/015
4	1	2	1	3	0	107	164	1026	22	-1	
5	1	2	1	3	1	107	173	63	13	96.609009	POLICE
5	1	2	1	3	2	176	172	96	13	96.879768	NATIONALE
5	1	2	1	3	3	984	165	48	13	91.989471	Affaire
5	1	2	1	3	4	1039	168	2	10	90.293594	:
5	1	2	1	3	5	1048	164	85	14	92.084076	GENTIANE
4	1	2	1	4	0	107	186	1027	22	-1	
5	1	2	1	4	1	107	195	39	13	90.231514	DIPN
5	1	2	1	4	2	153	195	18	12	93.057281	38
5	1	2	1	4	3	176	201	17	2	92.090630	—
5	1	2	1	4	4	198	191	68	16	85.495377	SÛRETÉ
