level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	120	37	1034	76	-1	
3	1	1	1	0	0	120	37	1034	76	-1	
4	1	1	1	1	0	120	37	1034	76	-1	
5	1	1	1	1	1	120	54	73	10	95.870026	TRIBUNAL
5	1	1	1	1	2	199	54	81	10	93.220619	JUDICIAIRE
5	1	1	1	1	3	286	54	19	10	87.817032	DÉ
5	1	1	1	1	4	311	54	82	11	93.302933	GRENOBLE
5	1	1	1	1	5	399	60	13	1	90.622269	—
5	1	1	1	1	6	418	54	73	11	90.866905	Information
5	1	1	1	1	7	497	57	7	7	95.853333	n°
5	1	1	1	1	8	515	54	10	11	87.719467	31
5	1	1	1	1	9	531	55	61	10	88.996338	26/00044
5	1	1	1	1	10	599	61	12	1	91.534760	—
5	1	1	1	1	11	617	55	38	13	93.458389	Copie
5	1	1	1	1	12	660	55	16	10	92.465851	de
5	1	1	1	1	13	682	55	10	10	92.465851	la
5	1	1	1	1	14	697	55	67	13	96.390968	procédure
5	1	1	1	1	15	910	55	33	14	96.710693	Page
5	1	1	1	1	16	950	55	42	11	96.285744	13/31
5	1	1	1	1	17	1021	37	133	76	58.628613	(Dr)
2	1	2	0	0	0	114	115	1028	71	-1	
3	1	2	1	0	0	114	115	1028	71	-1	
4	1	2	1	1	0	1065	115	49	20	-1	
5	1	2	1	1	1	1065	115	49	20	30.434250	F1
4	1	2	1	2	0	114	143	1028	19	-1	
5	1	2	1	2	1	114	143	111	19	95.648323	RÉPUBLIQUE
5	1	2	1	2	2	231	146	99	16	95.950729	FRANÇAISE
5	1	2	1	2	3	938	147	17	13	74.437325	N°
5	1	2	1	2	4	961	149	77	11	93.296585	instruction
5	1	2	1	2	5	1044	151	3	9	93.079216	:
5	1	2	1	2	6	1053	148	12	12	83.682358	JI
5	1	2	1	2	7	1071	147	71	13	86.969910	26/00044
4	1	2	1	3	0	114	168	1027	18	-1	
5	1	2	1	3	1	114	168	87	13	96.471947	TRIBUNAL
5	1	2	1	3	2	206	168	96	13	96.226814	JUDICIAIRE
5	1	2	1	3	3	308	168	22	13	96.226814	DE
5	1	2	1	3	4	336	168	96	13	96.914162	GRENOBLE
5	1	2	1	3	5	944	169	17	13	89.998108	N°
5	1	2	1	3	6	967	171	57	15	91.109978	parquet
5	1	2	1	3	7	1030	172	2	10	77.754059	:
5	1	2	1	3	8	1039	170	102	12	77.754059	26.038.01152
2	1	3	0	0	0	114	190	246	37	-1	
3	1	3	1	0	0	114	190	246	37	-1	
4	1	3	1	1	0	114	190	246	13	-1	
5	1	3	1	1	1	114	190	76	12	91.734581	CABINET
5	1	3	1	1	2	195	190	132	13	91.734581	D'INSTRUCTION
5	1	3	1	1	3	333	190	27	13	96.267418	N°2
4	1	3	1	2	0	114	212	201	15	-1	
5	1	3	1	2	1	114	215	11	10	78.931808	M.
5	1	3	1	2	2	144	215	8	10	78.931808	E.
5	1	3	1	2	3	171	212	104	15	90.925240	ROUVIÈRE,
5	1	3	1	2	4	286	215	29	11	90.703247	VPI
2	1	4	0	0	0	112	240	1030	5	-1	
3	1	4	1	0	0	112	240	1030	5	-1	
4	1	4	1	1	0	112	240	1030	5	-1	
5	1	4	1	1	1	112	240	1030	5	95.000000	 
2	1	5	0	0	0	235	266	785	55	-1	
3	1	5	1	0	0	235	266	785	55	-1	
4	1	5	1	1	0	528	266	198	19	-1	
5	1	5	1	1	1	528	266	198	19	89.586441	ORDONNANCE
4	1	5	1	2	0	235	303	785	18	-1	
5	1	5	1	2	1	235	304	75	14	92.836029	autorisant
5	1	5	1	2	2	316	307	27	10	93.217812	une
5	1	5	1	2	3	349	304	91	17	88.090302	perquisition
5	1	5	1	2	4	446	307	17	10	96.914749	en
5	1	5	1	2	5	469	303	51	14	95.076630	dehors
5	1	5	1	2	6	526	303	24	14	90.032341	des
5	1	5	1	2	7	557	303	49	14	90.032341	heures
5	1	5	1	2	8	612	303	52	18	96.049103	légales
5	1	5	1	2	9	670	304	62	17	93.212761	(articles
5	1	5	1	2	10	738	304	52	14	93.051079	706-91
5	1	5	1	2	11	797	304	45	15	95.082283	alinéa
5	1	5	1	2	12	850	305	22	13	72.820480	1er
5	1	5	1	2	13	878	307	13	11	93.266884	et
5	1	5	1	2	14	897	304	53	14	93.047157	706-92
5	1	5	1	2	15	956	304	18	14	94.961998	du
5	1	5	1	2	16	980	304	40	17	94.308525	CPP)
2	1	6	0	0	0	114	344	881	25	-1	
3	1	6	1	0	0	114	344	881	25	-1	
4	1	6	1	1	0	114	344	881	25	-1	
5	1	6	1	1	1	114	348	49	18	96.853256	Nous,
5	1	6	1	1	2	170	344	70	20	93.292320	Étienne
5	1	6	1	1	3	247	345	120	21	92.057205	ROUVIÈRE,
5	1	6	1	1	4	374	348	122	21	96.744881	vice-président
5	1	6	1	1	5	503	348	56	21	93.608612	chargé
5	1	6	1	1	6	565	348	19	16	93.608612	de
5	1	6	1	1	7	592	349	100	15	91.416428	l'instruction
5	1	6	1	1	8	699	354	19	11	96.568535	au
5	1	6	1	1	9	725	349	66	16	96.058167	tribunal
5	1	6	1	1	10	796	349	82	20	96.058167	judiciaire
5	1	6	1	1	11	885	349	19	16	96.946091	de
5	1	6	1	1	12	911	349	84	19	96.955788	Grenoble,
2	1	7	0	0	0	114	385	1027	48	-1	
3	1	7	1	0	0	114	385	1027	48	-1	
4	1	7	1	1	0	114	385	1027	21	-1	
5	1	7	1	1	1	114	385	23	15	87.043587	Vu
5	1	7	1	1	2	146	385	110	16	92.645439	l'information
5	1	7	1	1	3	264	386	51	15	95.748795	suivie
5	1	7	1	1	4	322	388	53	13	92.940353	contre
5	1	7	1	1	5	383	386	14	15	92.940353	X
5	1	7	1	1	6	404	385	28	16	96.926826	des
5	1	7	1	1	7	440	385	44	16	96.926826	chefs
5	1	7	1	1	8	492	385	19	16	96.800888	de
5	1	7	1	1	9	518	386	36	15	96.800888	vols
5	1	7	1	1	10	561	391	20	10	95.726448	en
5	1	7	1	1	11	588	385	51	16	95.726448	bande
5	1	7	1	1	12	646	386	86	20	95.978767	organisée,
5	1	7	1	1	13	740	387	95	15	91.471794	association
5	1	7	1	1	14	843	386	19	16	96.496338	de
5	1	7	1	1	15	870	386	96	16	96.748123	malfaiteurs
5	1	7	1	1	16	974	390	14	12	93.120590	et
5	1	7	1	1	17	996	386	45	19	90.340126	recel,
5	1	7	1	1	18	1050	386	91	16	96.959953	infractions
4	1	7	1	2	0	114	413	431	20	-1	
5	1	7	1	2	1	114	416	59	12	96.329956	entrant
5	1	7	1	2	2	179	413	39	16	96.736671	dans
5	1	7	1	2	3	224	413	15	16	96.156464	le
5	1	7	1	2	4	245	413	57	20	96.516029	champ
5	1	7	1	2	5	309	413	20	16	96.714439	de
5	1	7	1	2	6	335	413	62	16	93.198158	l'article
5	1	7	1	2	7	405	414	59	15	92.534515	706-73
5	1	7	1	2	8	470	413	21	16	96.999802	du
5	1	7	1	2	9	498	414	47	18	73.174911	CPP;
2	1	8	0	0	0	113	451	1028	77	-1	
3	1	8	1	0	0	113	451	1028	77	-1	
4	1	8	1	1	0	114	451	1027	22	-1	
5	1	8	1	1	1	114	451	68	16	96.833794	Attendu
5	1	8	1	1	2	189	456	30	15	96.861809	que
