level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1240	1754	-1	
2	1	1	0	0	0	115	34	1034	76	-1	
3	1	1	1	0	0	115	34	1034	76	-1	
4	1	1	1	1	0	115	34	1034	76	-1	
5	1	1	1	1	1	115	57	73	10	93.984322	TRIBUNAL
5	1	1	1	1	2	193	56	82	11	93.119011	JUDICIAIRE
5	1	1	1	1	3	281	56	19	11	88.122055	DÉ
5	1	1	1	1	4	306	56	82	11	92.752007	GRENOBLE
5	1	1	1	1	5	394	62	13	1	91.474510	—
5	1	1	1	1	6	413	55	73	11	92.453636	Information
5	1	1	1	1	7	492	57	7	8	95.480339	n°
5	1	1	1	1	8	510	55	10	11	55.269768	31
5	1	1	1	1	9	526	55	61	11	80.458595	26/00044
5	1	1	1	1	10	592	61	14	1	92.914825	—
5	1	1	1	1	11	612	55	38	13	96.760437	Copie
5	1	1	1	1	12	655	54	16	11	93.835396	de
5	1	1	1	1	13	676	55	11	10	93.835396	la
5	1	1	1	1	14	692	54	66	13	81.519608	procédure
5	1	1	1	1	15	904	53	34	14	96.845329	Page
5	1	1	1	1	16	944	53	43	11	95.851799	10/31
5	1	1	1	1	17	1016	34	133	76	80.113701	CD?)
2	1	2	0	0	0	110	113	1027	116	-1	
3	1	2	1	0	0	110	113	1027	116	-1	
4	1	2	1	1	0	1060	113	49	19	-1	
5	1	2	1	1	1	1060	113	49	19	6.437683	4
4	1	2	1	2	0	110	143	1027	21	-1	
5	1	2	1	2	1	110	148	121	16	95.965622	RÉPUBLIQUE
5	1	2	1	2	2	242	150	107	14	95.790924	FRANÇAISE
5	1	2	1	2	3	832	143	144	15	87.269386	PROCÈS-VERBAL
5	1	2	1	2	4	981	145	18	13	92.093697	N°
5	1	2	1	2	5	1005	144	132	14	92.093697	2026/000233/006
4	1	2	1	3	0	110	167	1026	17	-1	
5	1	2	1	3	1	110	171	62	13	96.753265	POLICE
5	1	2	1	3	2	178	170	97	13	96.641426	NATIONALE
5	1	2	1	3	3	987	167	48	13	92.910934	Affaire
5	1	2	1	3	4	1042	170	2	9	92.910934	:
5	1	2	1	3	5	1051	167	85	12	92.077209	GENTIANE
4	1	2	1	4	0	110	187	1027	19	-1	
5	1	2	1	4	1	110	193	39	13	91.274147	DIPN
5	1	2	1	4	2	155	193	19	13	92.988617	38
5	1	2	1	4	3	178	199	18	3	91.948204	—
5	1	2	1	4	4	201	189	68	16	85.535599	SÛRETÉ
5	1	2	1	4	5	275	189	160	16	96.230713	DÉPARTEMENTALE
5	1	2	1	4	6	858	189	93	13	93.293556	Commission
5	1	2	1	4	7	957	190	66	15	84.674850	rogatoire
5	1	2	1	4	8	1029	187	18	14	96.787048	du
5	1	2	1	4	9	1052	187	85	14	96.235901	20/02/2026
4	1	2	1	5	0	110	211	1027	18	-1	
5	1	2	1	5	1	110	216	73	13	96.913902	GROUPE
5	1	2	1	5	2	189	216	23	12	92.768700	DE
5	1	2	1	5	3	217	212	110	17	91.421547	RÉPRESSION
5	1	2	1	5	4	334	215	34	13	93.272476	DES
5	1	2	1	5	5	373	215	92	12	92.354858	ATTEINTES
5	1	2	1	5	6	471	214	35	13	96.294960	AUX
5	1	2	1	5	7	512	214	51	13	96.824875	BIENS
5	1	2	1	5	8	960	212	83	13	88.385025	Information
5	1	2	1	5	9	1049	212	11	12	66.270851	J1
5	1	2	1	5	10	1067	211	70	13	76.618965	26/00044
2	1	3	0	0	0	699	232	438	16	-1	
3	1	3	1	0	0	699	232	438	16	-1	
4	1	3	1	1	0	699	232	438	16	-1	
5	1	3	1	1	1	699	235	57	13	93.274330	OBJET
